"Station","Time [YYYY-MM-DD HH:MM:SS]","Air temperature [degC]","Air temperature Min [degC]","Air temperature Max [degC]","Air temperature FP-of-Data [%]"
46,2009-06-04 12:00:00,13.3125347222,8.41,18.12,0.0
46,2009-06-05 12:00:00,13.7426465039,8.34,17.4,0.0
46,2009-06-06 12:00:00,19.593206442,14.0647878343,25.9657536803,0.346020761246
46,2009-06-07 12:00:00,16.4400868056,10.92,22.67,0.0
46,2009-06-08 12:00:00,17.9397395833,8.97,25.09,0.0
46,2009-06-09 12:00:00,20.0278645833,11.8,27.31,0.0
46,2009-06-10 12:00:00,18.9706076389,11.82,27.49,0.0
46,2009-06-11 12:00:00,16.4634375,11.25,25.9,0.0
46,2009-06-12 12:00:00,17.3998611111,9.6,25.14,0.0
46,2009-06-13 12:00:00,17.1787152778,11.49,24.34,0.0
46,2009-06-14 12:00:00,20.2985069444,10.1,27.67,0.0
46,2009-06-15 12:00:00,22.2644270833,16.06,28.66,0.0
46,2009-06-16 12:00:00,19.5041145514,15.1899816268,28.96,0.0
46,2009-06-17 12:00:00,18.1472626552,12.86,24.0085865734,0.346020761246
46,2009-06-18 12:00:00,20.3488368056,11.53,28.08,0.0
46,2009-06-19 12:00:00,23.2560069444,14.36,31.13,0.0
46,2009-06-20 12:00:00,13.5094097222,10.73,18.23,0.0
46,2009-06-21 12:00:00,15.8606423611,8.5,22.9,0.0
46,2009-06-22 12:00:00,13.17328125,11.11,16.33,0.0
46,2009-06-23 12:00:00,13.0055902778,11.56,14.27,0.0
46,2009-06-24 12:00:00,14.38765625,12.98,16.61,0.0
46,2009-06-25 12:00:00,18.79125,13.89,25.91,0.0
46,2009-06-26 12:00:00,16.7601736111,12.23,24.75,0.0
46,2009-06-27 12:00:00,18.2454374173,12.99,24.74,0.0
46,2009-06-28 12:00:00,18.0016818057,15.6427744523,22.2971075804,0.346020761246
46,2009-06-29 12:00:00,19.9947048611,16.48,25.06,0.0
46,2009-06-30 12:00:00,21.7544122927,15.35,28.97,0.0
46,2009-07-01 12:00:00,21.2656957236,16.4147205382,29.2753603929,3.11418685121
46,2009-07-02 12:00:00,21.6004861111,16.25,29.53,0.0
46,2009-07-03 12:00:00,21.375,16.28,28.82,0.0
46,2009-07-04 12:00:00,20.8085590278,17.01,28.59,0.0
46,2009-07-05 12:00:00,20.7609548611,16.18,28.12,0.0
46,2009-07-06 12:00:00,19.6337673611,15.0,27.81,0.0
46,2009-07-07 12:00:00,19.2922994279,13.96,26.35,0.0
46,2009-07-08 12:00:00,15.7553305996,12.306860944,19.5802552143,0.346020761246
46,2009-07-09 12:00:00,17.8956944444,13.08,22.8,0.0
46,2009-07-10 12:00:00,15.4453298611,11.46,19.21,0.0
46,2009-07-11 12:00:00,16.8401388889,9.31,24.43,0.0
46,2009-07-12 12:00:00,19.0471354167,10.94,25.38,0.0
46,2009-07-13 12:00:00,22.1184375,14.26,29.4,0.0
46,2009-07-14 12:00:00,24.0687673611,16.08,31.48,0.0
46,2009-07-15 12:00:00,24.83140625,18.12,32.42,0.0
46,2009-07-16 12:00:00,23.9758159722,17.0,31.77,0.0
46,2009-07-17 12:00:00,25.3007986111,17.46,31.43,0.0
46,2009-07-18 12:00:00,16.8165986215,10.8408059993,25.04,0.0
46,2009-07-19 12:00:00,17.2545951293,9.90636629321,24.3214870933,0.346020761246
46,2009-07-20 12:00:00,19.4298090278,11.47,26.85,0.0
46,2009-07-21 12:00:00,21.6579340278,13.63,30.21,0.0
46,2009-07-22 12:00:00,23.7333854167,15.35,32.09,0.0
46,2009-07-23 12:00:00,26.1530729167,17.31,34.41,0.0
46,2009-07-24 12:00:00,24.5318055556,15.55,30.57,0.0
46,2009-07-25 12:00:00,18.4090451389,11.32,26.01,0.0
46,2009-07-26 12:00:00,17.9844444444,10.24,25.17,0.0
46,2009-07-27 12:00:00,19.6841840278,11.42,27.42,0.0
46,2009-07-28 12:00:00,19.76875,13.08,28.44,0.0
46,2009-07-29 12:00:00,21.0647046123,14.31,28.05,0.0
46,2009-07-30 12:00:00,22.4590377987,15.1201035132,31.6498987436,0.346020761246
46,2009-07-31 12:00:00,21.3468402778,16.46,27.23,0.0
46,2009-08-01 12:00:00,22.1621875,15.05,28.71,0.0
46,2009-08-02 12:00:00,24.8221006944,16.62,32.71,0.0
46,2009-08-03 12:00:00,20.8535069444,15.77,28.15,0.0
46,2009-08-04 12:00:00,16.5802951389,15.68,17.81,0.0
46,2009-08-05 12:00:00,19.02578125,15.16,25.64,0.0
46,2009-08-06 12:00:00,20.7337673611,13.71,27.76,0.0
46,2009-08-07 12:00:00,20.7598263889,14.04,27.91,0.0
46,2009-08-08 12:00:00,21.8159548611,15.04,28.59,0.0
46,2009-08-09 12:00:00,19.72691165,17.2311104209,22.77,0.0
46,2009-08-10 12:00:00,20.5524150231,15.7633804911,28.2187721827,0.346020761246
46,2009-08-11 12:00:00,20.0485416667,15.18,28.57,0.0
46,2009-08-12 12:00:00,20.5525520833,14.28,27.68,0.0
46,2009-08-13 12:00:00,20.4777083333,14.76,27.66,0.0
46,2009-08-14 12:00:00,19.1411979167,14.49,24.41,0.0
46,2009-08-15 12:00:00,20.2051736111,13.47,27.14,0.0
46,2009-08-16 12:00:00,22.1568402778,15.59,29.57,0.0
46,2009-08-17 12:00:00,22.5990798611,16.52,32.43,0.0
46,2009-08-18 12:00:00,22.3371180556,15.5,31.28,0.0
46,2009-08-19 12:00:00,21.1237152778,16.72,27.3,0.0
46,2009-08-20 12:00:00,22.4678299859,17.56,29.05,0.0
46,2009-08-21 12:00:00,22.7710240102,16.6224396875,29.9970225702,0.346020761246
46,2009-08-22 12:00:00,20.7581770833,16.38,25.64,0.0
46,2009-08-23 12:00:00,18.9620486111,12.98,25.94,0.0
46,2009-08-24 12:00:00,17.4017013889,10.8,24.41,0.0
46,2009-08-25 12:00:00,18.98875,12.02,26.79,0.0
46,2009-08-26 12:00:00,20.7283333333,12.59,29.05,0.0
46,2009-08-27 12:00:00,22.16921875,16.14,30.23,0.0
46,2009-08-28 12:00:00,23.1243402778,15.51,30.38,0.0
46,2009-08-29 12:00:00,17.2759027778,13.62,22.07,0.0
46,2009-08-30 12:00:00,16.7845659722,10.24,23.57,0.0
46,2009-08-31 12:00:00,16.3318923136,8.74,24.63,0.0
46,2009-09-01 12:00:00,18.1528947161,9.91692247904,26.6536392532,0.346020761246
46,2009-09-02 12:00:00,20.3418923611,12.79,28.07,0.0
46,2009-09-03 12:00:00,22.1272916667,15.64,30.08,0.0
46,2009-09-04 12:00:00,15.7951736111,13.66,20.25,0.0
46,2009-09-05 12:00:00,14.6016319444,9.76,20.61,0.0
46,2009-09-06 12:00:00,13.4921701389,6.88,22.94,0.0
46,2009-09-07 12:00:00,14.2603472222,7.04,23.37,0.0
46,2009-09-08 12:00:00,15.2271701389,8.08,23.82,0.0
46,2009-09-09 12:00:00,16.8567534722,10.58,24.15,0.0
46,2009-09-10 12:00:00,17.2889583333,11.62,26.03,0.0
46,2009-09-11 12:00:00,17.5563360447,12.7,24.36,0.0
46,2009-09-12 12:00:00,17.9922235362,11.2752907719,25.9173933476,0.346020761246
46,2009-09-13 12:00:00,15.3228645833,9.6,23.2,0.0
46,2009-09-14 12:00:00,13.8476041667,11.82,16.45,0.0
46,2009-09-15 12:00:00,16.3012673611,13.1,22.73,0.0
46,2009-09-16 12:00:00,18.1330729167,13.0,24.64,0.0
46,2009-09-17 12:00:00,18.4588194444,16.14,24.83,0.0
46,2009-09-18 12:00:00,17.8731770833,14.89,23.13,0.0
46,2009-09-19 12:00:00,17.37375,13.62,24.17,0.0
46,2009-09-20 12:00:00,17.7347395833,12.98,25.41,0.0
46,2009-09-21 12:00:00,17.4468576389,11.41,25.96,0.0
46,2009-09-22 12:00:00,17.3650530246,11.7,25.77,0.0
46,2009-09-23 12:00:00,17.1732352057,10.3251310008,26.5432661626,0.346020761246
46,2009-09-24 12:00:00,18.0890625,11.38,26.1,0.0
46,2009-09-25 12:00:00,16.5836631944,11.35,23.1,0.0
46,2009-09-26 12:00:00,14.8769791667,9.71,23.11,0.0
46,2009-09-27 12:00:00,14.60625,8.45,23.23,0.0
46,2009-09-28 12:00:00,15.6867708333,9.21,24.61,0.0
46,2009-09-29 12:00:00,15.5322048611,10.41,25.57,0.0
46,2009-09-30 12:00:00,15.9917708333,9.42,23.86,0.0
46,2009-10-01 12:00:00,16.3816145833,10.68,24.45,0.0
46,2009-10-02 12:00:00,11.7437326389,8.17,13.51,0.0
46,2009-10-03 12:00:00,10.9487833617,6.23921631357,18.1,0.0
46,2009-10-04 12:00:00,12.3671008757,4.68310546228,22.0232033235,0.346020761246
46,2009-10-05 12:00:00,13.8548958333,6.97,21.54,0.0
46,2009-10-06 12:00:00,17.3405555556,10.19,26.89,0.0
46,2009-10-07 12:00:00,18.1775868056,13.04,26.54,0.0
46,2009-10-08 12:00:00,17.1611111111,10.67,26.37,0.0
46,2009-10-09 12:00:00,15.18078125,12.02,20.99,0.0
46,2009-10-10 12:00:00,12.8982291667,11.08,14.59,0.0
46,2009-10-11 12:00:00,14.0603819444,9.86,21.05,0.0
46,2009-10-12 12:00:00,9.54515625,6.56,11.58,0.0
46,2009-10-13 12:00:00,6.424375,0.91,13.12,0.0
46,2009-10-14 12:00:00,4.13220486111,-0.65,10.44,0.0
46,2009-10-15 12:00:00,4.45118061697,0.78,10.68,0.0
46,2009-10-16 12:00:00,4.60485290476,-0.0366485328983,9.58838454207,0.346020761246
46,2009-10-17 12:00:00,4.03060763889,-0.99,10.01,0.0
46,2009-10-18 12:00:00,4.87560763889,1.28,9.79,0.0
46,2009-10-19 12:00:00,4.51873263889,-0.73,11.13,0.0
46,2009-10-20 12:00:00,4.16857638889,-0.59,12.83,0.0
46,2009-10-21 12:00:00,5.02911458333,-2.38,14.87,0.0
46,2009-10-22 12:00:00,11.5048090278,3.81,19.51,0.0
46,2009-10-23 12:00:00,11.4733506944,8.5,16.15,0.0
46,2009-10-24 12:00:00,10.0060590278,8.17,11.67,0.0
46,2009-10-25 12:00:00,10.1376388889,6.57,18.39,0.0
46,2009-10-26 12:00:00,10.5574479167,6.81,14.67,0.0
46,2009-10-27 12:00:00,10.4276215278,4.39,19.84,0.0
46,2009-10-28 12:00:00,8.8022861094,2.59,16.58,0.0
46,2009-10-29 12:00:00,8.75470701533,4.46911743045,13.4138472549,0.346020761246
46,2009-10-30 12:00:00,6.14168402778,-0.3,12.63,0.0
46,2009-10-31 12:00:00,2.57883680556,-1.48,10.33,0.0
46,2009-11-01 12:00:00,0.721215277778,-1.85,3.39,0.0
46,2009-11-02 12:00:00,2.26135416667,1.41,3.27,0.0
46,2009-11-03 12:00:00,1.64001736111,0.95,2.62,0.0
46,2009-11-04 12:00:00,1.92543402778,0.76,2.84,0.0
46,2009-11-05 12:00:00,5.71895833333,2.46,12.36,0.0
46,2009-11-06 12:00:00,4.95392361111,4.54,5.4,0.0
46,2009-11-07 12:00:00,5.56923611111,2.88,9.14,0.0
46,2009-11-08 12:00:00,4.77236111111,2.5,6.42,0.0
46,2009-11-09 12:00:00,6.94583333333,4.87,9.21,0.0
46,2009-11-10 12:00:00,5.74567124427,2.9,9.04,0.0
46,2009-11-11 12:00:00,6.66743721089,1.29,11.2610225012,0.346020761246
46,2009-11-12 12:00:00,4.6328125,-0.66,13.25,0.0
46,2009-11-13 12:00:00,5.08215277778,-0.21,14.84,0.0
46,2009-11-14 12:00:00,6.44515625,-0.05,16.6,0.0
46,2009-11-15 12:00:00,7.21663194444,2.14,17.86,0.0
46,2009-11-16 12:00:00,8.76125,4.22,17.67,0.0
46,2009-11-17 12:00:00,8.49394097222,3.22,18.75,0.0
46,2009-11-18 12:00:00,6.98307291667,3.96,11.54,0.0
46,2009-11-19 12:00:00,6.70012152778,1.96,17.35,0.0
46,2009-11-20 12:00:00,5.91944444444,1.03,16.84,0.0
46,2009-11-21 12:00:00,3.96875,0.9,6.64,0.0
46,2009-11-22 12:00:00,2.17248263889,0.62,3.17,0.0
46,2009-11-23 12:00:00,4.11768141156,1.59,10.29,0.0
46,2009-11-24 12:00:00,6.67616863839,3.23139466196,14.4429477554,0.346020761246
46,2009-11-25 12:00:00,5.80847222222,1.2,15.87,0.0
46,2009-11-26 12:00:00,3.87534722222,0.29,9.9,0.0
46,2009-11-27 12:00:00,4.5925,1.83,10.43,0.0
46,2009-11-28 12:00:00,4.583125,2.58,8.97,0.0
46,2009-11-29 12:00:00,7.32381944444,1.11,12.81,0.0
46,2009-11-30 12:00:00,12.9828298611,7.17,15.43,0.0
46,2009-12-01 12:00:00,8.4378125,2.45,12.78,0.0
46,2009-12-02 12:00:00,1.41449652778,-0.04,2.45,0.0
46,2009-12-03 12:00:00,2.40673611111,1.35,5.73,0.0
46,2009-12-04 12:00:00,3.50451388889,2.18,4.39,0.0
46,2009-12-05 12:00:00,3.67657986111,1.92,7.64,0.0
46,2009-12-06 12:00:00,1.70921875,0.07,3.97,0.0
46,2009-12-07 12:00:00,2.62965974209,0.21,6.23,0.0
46,2009-12-08 12:00:00,3.71557883407,2.58228968218,4.6766947381,0.346020761246
46,2009-12-09 12:00:00,6.36963541667,3.64,11.66,0.0
46,2009-12-10 12:00:00,3.74967013889,-0.81,10.12,0.0
46,2009-12-11 12:00:00,3.69319444444,0.8,6.8,0.0
46,2009-12-12 12:00:00,2.26984375,0.47,3.44,0.0
46,2009-12-13 12:00:00,-1.09364583333,-2.23,0.44,0.0
46,2009-12-14 12:00:00,-2.87539930556,-3.86,-1.93,0.0
46,2009-12-15 12:00:00,-2.22463541667,-3.87,-0.22,0.0
46,2009-12-16 12:00:00,-3.08619791667,-4.58,-1.64,0.0
46,2009-12-17 12:00:00,-5.35164930556,-9.36,-0.72,0.0
46,2009-12-18 12:00:00,-7.50765625,-11.87,-2.66,0.0
46,2009-12-19 12:00:00,-9.04357638889,-14.14,-6.38,0.0
46,2009-12-20 12:00:00,-13.9491145833,-18.7,-3.78,0.0
46,2009-12-21 12:00:00,-8.70690972222,-17.89,2.11,0.0
46,2009-12-22 12:00:00,5.28123263889,1.53,9.04,0.0
46,2009-12-23 12:00:00,8.5907431732,3.82806776491,15.2,0.0
46,2009-12-24 12:00:00,5.15325492105,1.38632294879,14.2798884559,0.346020761246
46,2009-12-25 12:00:00,11.0295833333,4.47,16.82,0.0
46,2009-12-26 12:00:00,2.33894998772,-1.35,9.16,0.0
46,2009-12-27 12:00:00,1.81692860234,0.0641170050438,4.34353370098,0.346020761246
46,2009-12-28 12:00:00,-0.1259375,-3.51,7.74,0.0
46,2009-12-29 12:00:00,-0.996475694444,-4.6,3.09,0.0
46,2009-12-30 12:00:00,1.28703125,-2.19,8.58,0.0
46,2009-12-31 12:00:00,1.77229166667,-2.06,9.75,0.0
46,2010-01-01 12:00:00,2.25383680556,-0.77,9.01,0.0
46,2010-01-02 12:00:00,2.16592013889,-1.97,6.21,0.0
46,2010-01-03 12:00:00,-2.37918402778,-6.89,4.58,0.0
46,2010-01-04 12:00:00,-3.76015625,-8.78,0.61,0.0
46,2010-01-05 12:00:00,-1.92727430556,-2.96,-0.93,0.0
46,2010-01-06 12:00:00,-1.76769097222,-3.24,0.45,0.0
46,2010-01-07 12:00:00,-0.802430555556,-1.6,0.31,0.0
46,2010-01-08 12:00:00,-0.572291666667,-1.27,0.22,0.0
46,2010-01-09 12:00:00,0.540069444444,0.05,1.09,0.0
46,2010-01-10 12:00:00,0.688211805556,0.2,1.5,0.0
46,2010-01-11 12:00:00,-0.36765625,-1.25,0.26,0.0
46,2010-01-12 12:00:00,-0.687956205167,-1.42,0.38,0.0
46,2010-01-13 12:00:00,-0.91606779814,-1.80688037971,-0.38657760443,0.346020761246
46,2010-01-14 12:00:00,-0.868368055556,-1.06,-0.65,0.0
46,2010-01-15 12:00:00,-0.521458333333,-1.26,0.73,0.0
46,2010-01-16 12:00:00,-1.54267361111,-5.71,3.48,0.0
46,2010-01-17 12:00:00,-2.72925347222,-4.22,-1.0,0.0
46,2010-01-18 12:00:00,-1.94576388889,-6.36,2.86,0.0
46,2010-01-19 12:00:00,0.611267361111,-1.57,7.32,0.0
46,2010-01-20 12:00:00,-0.00949652777778,-3.6,4.83,0.0
46,2010-01-21 12:00:00,-3.18390625,-4.2,-1.76,0.0
46,2010-01-22 12:00:00,-4.10697916667,-5.45,-2.61,0.0
46,2010-01-23 12:00:00,-4.31807291667,-5.55,-2.59,0.0
46,2010-01-24 12:00:00,-4.48416666667,-5.7,-3.26,0.0
46,2010-01-25 12:00:00,-5.14741319444,-8.74,-1.9,0.0
46,2010-01-26 12:00:00,-7.29739583333,-13.13,-3.57,0.0
46,2010-01-27 12:00:00,-10.6879513889,-16.26,-1.18,0.0
46,2010-01-28 12:00:00,-7.87194444444,-14.28,-1.95,0.0
46,2010-01-29 12:00:00,-5.1796875,-11.88,1.98,0.0
46,2010-01-30 12:00:00,-1.18536458333,-4.72,2.8,0.0
46,2010-01-31 12:00:00,-3.32378472222,-11.52,2.37,0.0
46,2010-02-01 12:00:00,-6.49826388889,-12.85,4.95,0.0
46,2010-02-02 12:00:00,-4.79127734949,-9.89,6.28,0.0
46,2010-02-03 12:00:00,-1.99857684993,-8.41378905965,9.60576758959,0.346020761246
46,2010-02-04 12:00:00,-0.338732638889,-5.48,5.43,0.0
46,2010-02-05 12:00:00,-0.517795138889,-6.35,6.24,0.0
46,2010-02-06 12:00:00,-0.322743055556,-2.01,0.9,0.0
46,2010-02-07 12:00:00,-3.71494791667,-7.64,0.31,0.0
46,2010-02-08 12:00:00,-4.50104166667,-5.8,-2.8,0.0
46,2010-02-09 12:00:00,-4.25173611111,-4.97,-3.27,0.0
46,2010-02-10 12:00:00,-2.38204861111,-4.51,-0.64,0.0
46,2010-02-11 12:00:00,-1.02333333333,-2.2,1.58,0.0
46,2010-02-12 12:00:00,-0.905798611111,-2.36,2.4,0.0
46,2010-02-13 12:00:00,-1.70890625,-8.39,6.65,0.0
46,2010-02-14 12:00:00,-3.31782986111,-9.23,1.84,0.0
46,2010-02-15 12:00:00,-2.07053819444,-5.55,1.4,0.0
46,2010-02-16 12:00:00,-3.42460069444,-9.01,4.65,0.0
46,2010-02-17 12:00:00,0.261024305556,-3.29,6.09,0.0
46,2010-02-18 12:00:00,2.318125,-1.77,10.83,0.0
46,2010-02-19 12:00:00,1.01652777778,-2.31,5.42,0.0
46,2010-02-20 12:00:00,2.41712482451,-1.90610108231,6.51,0.0
46,2010-02-21 12:00:00,0.875536993741,-4.59579094321,9.73705036403,0.346020761246
46,2010-02-22 12:00:00,1.506875,-5.21,11.47,0.0
46,2010-02-23 12:00:00,2.90404513889,-3.8,14.07,0.0
46,2010-02-24 12:00:00,4.93076388889,-0.31,13.57,0.0
46,2010-02-25 12:00:00,4.86124393769,-1.36,15.37,0.0
46,2010-02-26 12:00:00,4.91850110223,-0.0869046043964,11.5522812858,0.346020761246
46,2010-02-27 12:00:00,5.78623183178,-0.240681054229,13.6293292485,0.346020761246
46,2010-02-28 12:00:00,10.0352621989,1.12663618829,15.1595786625,2.07612456747
46,2010-03-01 12:00:00,9.26322916667,3.3,17.82,0.0
46,2010-03-02 12:00:00,5.46717013889,1.85,9.09,0.0
46,2010-03-03 12:00:00,3.75092013889,-0.4,8.1,0.0
46,2010-03-04 12:00:00,2.17590277778,0.85,3.74,0.0
46,2010-03-05 12:00:00,0.304461805556,-4.13,6.42,0.0
46,2010-03-06 12:00:00,-1.09059705663,-6.7,3.85,0.0
46,2010-03-07 12:00:00,-1.54691737028,-4.48,3.00923767395,0.346020761246
46,2010-03-08 12:00:00,-3.00777777778,-9.16,2.95,0.0
46,2010-03-09 12:00:00,-1.10762152778,-3.25,2.45,0.0
46,2010-03-10 12:00:00,-1.91434027778,-3.12,-0.04,0.0
46,2010-03-11 12:00:00,-0.659930555556,-3.47,1.98,0.0
46,2010-03-12 12:00:00,-0.211961805556,-7.57,7.35,0.0
46,2010-03-13 12:00:00,2.67776041667,-4.31,9.39,0.0
46,2010-03-14 12:00:00,3.18824652778,-2.68,12.34,0.0
46,2010-03-15 12:00:00,0.503090277778,-2.42,5.09,0.0
46,2010-03-16 12:00:00,3.52284722222,-2.89,13.66,0.0
46,2010-03-17 12:00:00,5.02651041667,0.33,12.14,0.0
46,2010-03-18 12:00:00,6.31489583333,-0.74,16.0,0.0
46,2010-03-19 12:00:00,7.99829861111,-0.45,19.05,0.0
46,2010-03-20 12:00:00,9.95840277778,-0.26,18.91,0.0
46,2010-03-21 12:00:00,12.0542515283,4.18,21.62,0.0
46,2010-03-22 12:00:00,9.14287826515,5.93411143317,12.8841543064,0.346020761246
46,2010-03-23 12:00:00,9.29517361111,3.97,18.31,0.0
46,2010-03-24 12:00:00,11.5088020833,3.12,18.09,0.0
46,2010-03-25 12:00:00,13.6078472222,8.9,18.17,0.0
46,2010-03-26 12:00:00,12.7459201389,4.45,19.5,0.0
46,2010-03-27 12:00:00,10.3333159722,3.92,16.03,0.0
46,2010-03-28 12:00:00,9.91881944444,2.1,18.67,0.0
46,2010-03-29 12:00:00,12.5700694444,4.46,20.52,0.0
46,2010-03-30 12:00:00,13.7943229167,10.44,19.14,0.0
46,2010-03-31 12:00:00,8.49147569444,4.76,12.24,0.0
46,2010-04-01 12:00:00,9.17407986111,3.4,16.69,0.0
46,2010-04-02 12:00:00,5.88949341247,1.85820558062,11.27,0.0
46,2010-04-03 12:00:00,8.84440979498,-0.528984335771,16.7978176721,0.346020761246
46,2010-04-04 12:00:00,11.4203298611,8.11,14.46,0.0
46,2010-04-05 12:00:00,9.04758680556,6.48,12.13,0.0
46,2010-04-06 12:00:00,9.73673611111,1.72,16.42,0.0
46,2010-04-07 12:00:00,8.04010416667,-0.58,17.13,0.0
46,2010-04-08 12:00:00,9.69930555556,0.63,18.64,0.0
46,2010-04-09 12:00:00,12.6215451389,3.06,21.32,0.0
46,2010-04-10 12:00:00,9.29664930556,2.37,15.09,0.0
46,2010-04-11 12:00:00,5.95131944444,1.38,12.43,0.0
46,2010-04-12 12:00:00,5.46074652778,3.61,6.95,0.0
46,2010-04-13 12:00:00,7.99147569444,5.43,11.16,0.0
46,2010-04-14 12:00:00,8.7018725296,6.54,14.41,0.0
46,2010-04-15 12:00:00,10.5388074688,5.75892302218,16.8240942248,0.346020761246
46,2010-04-16 12:00:00,11.1494965278,6.34,18.31,0.0
46,2010-04-17 12:00:00,9.959375,3.13,17.32,0.0
46,2010-04-18 12:00:00,7.53717013889,1.37,13.77,0.0
46,2010-04-19 12:00:00,11.4017361111,2.43,20.43,0.0
46,2010-04-20 12:00:00,13.6050868056,4.99,23.34,0.0
46,2010-04-21 12:00:00,13.1538715278,5.6,20.9,0.0
46,2010-04-22 12:00:00,7.55930555556,6.01,9.35,0.0
46,2010-04-23 12:00:00,9.11581597222,2.51,13.1,0.0
46,2010-04-24 12:00:00,13.3594097222,6.05,21.97,0.0
46,2010-04-25 12:00:00,14.4219331268,7.22,22.77,0.0
46,2010-04-26 12:00:00,15.7696170741,7.15562899723,24.6703726955,0.346020761246
46,2010-04-27 12:00:00,14.7806597222,8.58,21.43,0.0
46,2010-04-28 12:00:00,13.4566319444,6.45,21.23,0.0
46,2010-04-29 12:00:00,14.4401388889,4.74,22.96,0.0
46,2010-04-30 12:00:00,18.1159722222,7.33,28.04,0.0
46,2010-05-01 12:00:00,17.4659722222,9.79,24.29,0.0
46,2010-05-02 12:00:00,16.24234375,11.64,22.39,0.0
46,2010-05-03 12:00:00,15.2803298611,11.87,19.33,0.0
46,2010-05-04 12:00:00,14.5348958333,9.5,20.31,0.0
46,2010-05-05 12:00:00,13.6370659722,12.26,15.0,0.0
46,2010-05-06 12:00:00,14.3887863171,6.94091865508,20.62,0.0
46,2010-05-07 12:00:00,13.5946769702,5.56975315022,20.6714298236,0.346020761246
46,2010-05-08 12:00:00,12.3349479167,5.8,17.2,0.0
46,2010-05-09 12:00:00,15.3459375,10.06,21.85,0.0
46,2010-05-10 12:00:00,15.5800868056,8.84,23.87,0.0
46,2010-05-11 12:00:00,16.2860763889,8.55,22.6,0.0
46,2010-05-12 12:00:00,14.7534027778,11.26,19.83,0.0
46,2010-05-13 12:00:00,13.7525868056,10.94,17.19,0.0
46,2010-05-14 12:00:00,13.6568055556,11.06,20.06,0.0
46,2010-05-15 12:00:00,10.4101736111,7.83,12.67,0.0
46,2010-05-16 12:00:00,10.6840798611,7.31,13.06,0.0
46,2010-05-17 12:00:00,13.8628164374,9.83226795748,18.94,0.0
46,2010-05-18 12:00:00,12.8579512904,6.22802927497,20.7434691431,0.346020761246
46,2010-05-19 12:00:00,12.5407465278,4.23,19.93,0.0
46,2010-05-20 12:00:00,13.0852777778,8.97,18.59,0.0
46,2010-05-21 12:00:00,14.5853993056,11.57,19.46,0.0
46,2010-05-22 12:00:00,17.2192881944,9.19,25.27,0.0
46,2010-05-23 12:00:00,15.574375,9.32,22.82,0.0
46,2010-05-24 12:00:00,18.9391666667,10.32,26.92,0.0
46,2010-05-25 12:00:00,20.7788888889,12.11,29.28,0.0
46,2010-05-26 12:00:00,19.3705208333,14.06,28.16,0.0
46,2010-05-27 12:00:00,19.2573889602,13.26,27.96,0.0
46,2010-05-28 12:00:00,18.5001974457,12.3842118821,24.5868000572,0.346020761246
46,2010-05-29 12:00:00,17.57234375,13.93,24.35,0.0
46,2010-05-30 12:00:00,16.6018229167,12.32,22.25,0.0
46,2010-05-31 12:00:00,12.5050173611,9.14,15.3,0.0
46,2010-06-01 12:00:00,14.1121701389,7.17,20.34,0.0
46,2010-06-02 12:00:00,11.979375,10.56,14.06,0.0
46,2010-06-03 12:00:00,13.9664583333,10.47,18.04,0.0
46,2010-06-04 12:00:00,16.1148263889,11.96,22.18,0.0
46,2010-06-05 12:00:00,17.86,9.66,25.07,0.0
46,2010-06-06 12:00:00,19.40421875,10.56,27.07,0.0
46,2010-06-07 12:00:00,19.8794618056,12.57,28.28,0.0
46,2010-06-08 12:00:00,22.443336215,15.37,29.38,0.0
46,2010-06-09 12:00:00,23.7930571576,14.2786496927,30.9513245314,0.346020761246
46,2010-06-10 12:00:00,24.2182291667,15.02,30.64,0.0
46,2010-06-11 12:00:00,26.8226909722,18.14,34.31,0.0
46,2010-06-12 12:00:00,25.3789236111,15.07,34.49,0.0
46,2010-06-13 12:00:00,24.0244444444,18.01,30.16,0.0
46,2010-06-14 12:00:00,20.8779861111,16.63,30.29,0.0
46,2010-06-15 12:00:00,20.6051736111,15.28,27.21,0.0
46,2010-06-16 12:00:00,16.7526909722,14.9,19.02,0.0
46,2010-06-17 12:00:00,17.1172048611,15.12,20.39,0.0
46,2010-06-18 12:00:00,19.6406944444,14.74,26.5,0.0
46,2010-06-19 12:00:00,16.7237149308,14.0798001489,21.28,0.0
46,2010-06-20 12:00:00,14.3760797815,12.14,17.1765037736,0.346020761246
46,2010-06-21 12:00:00,14.1615277778,11.81,17.5,0.0
46,2010-06-22 12:00:00,16.8703125,13.34,20.94,0.0
46,2010-06-23 12:00:00,18.7321354167,11.25,25.03,0.0
46,2010-06-24 12:00:00,17.68640625,8.8,26.3,0.0
46,2010-06-25 12:00:00,18.6649305556,11.78,28.5,0.0
46,2010-06-26 12:00:00,19.1321354167,12.67,27.09,0.0
46,2010-06-27 12:00:00,21.1070138889,12.91,29.09,0.0
46,2010-06-28 12:00:00,20.6758333333,11.83,28.21,0.0
46,2010-06-29 12:00:00,22.198125,13.74,30.62,0.0
46,2010-06-30 12:00:00,23.3512269311,14.3,32.19,0.0
46,2010-07-01 12:00:00,23.1579432695,15.2750545636,30.6460526206,0.346020761246
46,2010-07-02 12:00:00,22.6685243056,16.32,31.07,0.0
46,2010-07-03 12:00:00,23.2882291667,15.73,30.95,0.0
